mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
48	47	1485/8	1485/8	0.5	3/8	3/8	4/4	2	1		vii%7/IV	c	VI		vii%7/IV		vii	%	7		IV			%7	1	0	4, 1, -2, 2		4	4
48	47	1489/8	1489/8	1.0	1/2	1/2	4/4	2	1		V/IV	c	VI		V/IV		V				IV			M	1	0	0, 4, 1		0	0
48	47	1497/8	1497/8	0.5	3/4	3/4	4/4	2	1		IV6/IV	c	VI		IV6/IV		IV		6		IV			M	1	0	2, -1, -2		-2	2
48	47	1501/8	1501/8	0.5	7/8	7/8	4/4	2	1		viio/IV	c	VI		viio/IV		vii	o			IV			o	1	0	4, 1, -2		4	4
49	48	1505/8	1505/8	4.0	0	0	4/4	2	1		IV	c	VI		IV		IV							M	1	0	-1, 3, 0		-1	-1
50	49	1537/8	1537/8	4.0	0	0	4/4	2	1		viio7/V	c	VI		viio7/V		vii	o	7		V			o7	1	0	6, 3, 0, -3		6	6
51	50	1569/8	1569/8	3.0	0	0	4/4	2	1		V	c	VI		V		V							M	1	0	1, 5, 2		1	1
51	50	1593/8	1593/8	1.0	3/4	3/4	4/4	2	1		V(64)	c	VI		V(64)		V			64				M	1	0	1, 0, 4		1	1
52	51	1601/8	1601/8	1.0	0	0	4/4	2	1		V7(4)	c	VI		V7(4)		V		7	4				Mm7	1	0	1, 0, 2, -1		1	1
52	51	1609/8	1609/8	0.75	1/4	1/4	4/4	2	1		V7	c	VI		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
52	51	1615/8	1615/8	1.25	7/16	7/16	4/4	2	1		vi2	c	VI		vi2		vi		2					mm7	1	0	1, 3, 0, 4		3	1
52	51	1625/8	1625/8	0.75	3/4	3/4	4/4	2	1		V	c	VI		V		V							M	1	0	1, 5, 2		1	1
52	51	1631/8	1631/8	1.25	15/16	15/16	4/4	2	1		V7	c	VI		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
53	52	1641/8	1641/8	3.0	1/4	1/4	4/4	2	1		V(64)	c	VI		V(64)		V			64				M	1	0	1, 0, 4		1	1
54	53	1665/8	1665/8	1.25	0	0	4/4	2	1		V7(4)	c	VI		V7(4)		V		7	4				Mm7	1	0	1, 0, 2, -1		1	1
54	53	1675/8	1675/8	0.5	5/16	5/16	4/4	2	1		V7	c	VI		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
54	53	1679/8	1679/8	0.25	7/16	7/16	4/4	2	1		vi2	c	VI		vi2		vi		2					mm7	1	0	1, 3, 0, 4		3	1
54	53	1681/8	1681/8	1.75	1/2	1/2	4/4	2	1		V	c	VI		V		V							M	1	0	1, 5, 2		1	1
54	53	1695/8	1695/8	1.25	15/16	15/16	4/4	2	1		#viio7/vi	c	VI		#viio7/vi		#vii	o	7		vi			o7	1	0	8, 5, 2, -1		8	8
55	54	1705/8	1705/8	2.75	1/4	1/4	4/4	2	1		vi	c	VI		vi		vi							m	1	0	3, 0, 4		3	3
55	54	1727/8	1727/8	1.25	15/16	15/16	4/4	2	1		vii%43	c	VI		vii%43		vii	%	43					%7	1	0	-1, 3, 5, 2		5	-1
56	55	1737/8	1737/8	2.5	1/4	1/4	4/4	2	1		I6	c	VI		I6		I		6					M	1	0	4, 1, 0		0	4
56	55	1757/8	1757/8	7.5	7/8	7/8	4/4	2	1		viio7/V	c	VI		viio7/V		vii	o	7		V			o7	1	0	6, 3, 0, -3		6	6
58	57	1817/8	1817/8	1.0	3/4	3/4	4/4	2	1		V	c	VI		V		V							M	1	0	1, 5, 2		1	1
59	58	1825/8	1825/8	1.0	0	0	4/4	2	1		I|IAC}{	c	VI		I		I					IAC	}{	M	1	0	0, 4, 1		0	0
59	58	1833/8	1833/8	1.0	1/4	1/4	4/4	2	1		I6	c	VI		I6		I		6					M	1	0	4, 1, 0		0	4
59	58	1841/8	1841/8	2.0	1/2	1/2	4/4	2	1		V65	c	VI		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
60	59	1857/8	1857/8	1.0	0	0	4/4	2	1		V2/IV	c	VI		V2/IV		V		2		IV			Mm7	1	0	-2, 0, 4, 1		0	-2
60	59	1865/8	1865/8	1.0	1/4	1/4	4/4	2	1		V/IV	c	VI		V/IV		V				IV			M	1	0	0, 4, 1		0	0
60	59	1873/8	1873/8	2.0	1/2	1/2	4/4	2	1		IV6	c	VI		IV6		IV		6					M	1	0	3, 0, -1		-1	3
61	60	1889/8	1889/8	1.0	0	0	4/4	2	1		iv6	c	VI		iv6		iv		6					m	1	0	-4, 0, -1		-1	-4
61	60	1897/8	1897/8	1.0	1/4	1/4	4/4	2	1		iv64	c	VI		iv64		iv		64					m	1	0	0, -1, -4		-1	0
61	60	1905/8	1905/8	1.0	1/2	1/2	4/4	2	1		V(64)	c	VI		V(64)		V			64				M	1	0	1, 0, 4		1	1
61	60	1913/8	1913/8	1.0	3/4	3/4	4/4	2	1		I	c	VI		I		I							M	1	0	0, 4, 1		0	0
62	61	1921/8	1921/8	1.0	0	0	4/4	2	1		V(64)	c	VI		V(64)		V			64				M	1	0	1, 0, 4		1	1
62	61	1929/8	1929/8	1.0	1/4	1/4	4/4	2	1		V7	c	VI		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
62	61	1937/8	1937/8	0.5	1/2	1/2	4/4	2	1		I6	c	VI		I6		I		6					M	1	0	4, 1, 0		0	4
62	61	1941/8	1941/8	1.5	5/8	5/8	4/4	2	1		I	c	VI		I		I							M	1	0	0, 4, 1		0	0
63	62	1953/8	1953/8	0.5	0	0	4/4	2	1		V6	c	VI		V6		V		6					M	1	0	5, 2, 1		1	5
63	62	1957/8	1957/8	1.5	1/8	1/8	4/4	2	1		V	c	VI		V		V							M	1	0	1, 5, 2		1	1
63	62	1969/8	1969/8	0.5	1/2	1/2	4/4	2	1		V43/IV	c	VI		V43/IV		V		43		IV			Mm7	1	0	1, -2, 0, 4		0	1
63	62	1973/8	1973/8	0.5	5/8	5/8	4/4	2	1		V65/IV	c	VI		V65/IV		V		65		IV			Mm7	1	0	4, 1, -2, 0		0	4
63	62	1977/8	1977/8	1.0	3/4	3/4	4/4	2	1		V6/IV	c	VI		V6/IV		V		6		IV			M	1	0	4, 1, 0		0	4
64	63	1985/8	1985/8	0.5	0	0	4/4	2	1		IV6	c	VI		IV6		IV		6					M	1	0	3, 0, -1		-1	3
64	63	1989/8	1989/8	1.5	1/8	1/8	4/4	2	1		IV	c	VI		IV		IV							M	1	0	-1, 3, 0		-1	-1
64	63	2001/8	2001/8	0.5	1/2	1/2	4/4	2	1		iv	c	VI		iv		iv							m	1	0	-1, -4, 0		-1	-1
64	63	2005/8	2005/8	0.5	5/8	5/8	4/4	2	1		iv6	c	VI		iv6		iv		6					m	1	0	-4, 0, -1		-1	-4
64	63	2009/8	2009/8	1.0	3/4	3/4	4/4	2	1		iv	c	VI		iv		iv							m	1	0	-1, -4, 0		-1	-1
65	64	2017/8	2017/8	1.0	0	0	4/4	2	1		V(64)	c	VI		V(64)		V			64				M	1	0	1, 0, 4		1	1
65	64	2025/8	2025/8	1.0	1/4	1/4	4/4	2	1		I6	c	VI		I6		I		6					M	1	0	4, 1, 0		0	4
65	64	2033/8	2033/8	0.5	1/2	1/2	4/4	2	1		V6	c	VI		V6		V		6					M	1	0	5, 2, 1		1	5
65	64	2037/8	2037/8	0.5	5/8	5/8	4/4	2	1		V64	c	VI		V64		V		64					M	1	0	2, 1, 5		1	2
65	64	2041/8	2041/8	1.0	3/4	3/4	4/4	2	1		V2	c	VI		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
66	65	2049/8	2049/8	0.5	0	0	4/4	2	1		I6	c	VI		I6		I		6					M	1	0	4, 1, 0		0	4
66	65	2053/8	2053/8	0.5	1/8	1/8	4/4	2	1		V2	c	VI		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
66	65	2057/8	2057/8	0.5	1/4	1/4	4/4	2	1		I6(7)	c	VI		I6(7)		I		6	7				M	1	0	4, 1, 5		0	4
66	65	2061/8	2061/8	1.0	3/8	3/8	4/4	2	1		I	c	VI		I		I							M	1	0	0, 4, 1		0	0
66	65	2069/8	2069/8	0.5	5/8	5/8	4/4	2	1		V64	c	VI		V64		V		64					M	1	0	2, 1, 5		1	2
66	65	2073/8	2073/8	1.0	3/4	3/4	4/4	2	1		V2	c	VI		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
67	66	2081/8	2081/8	0.5	0	0	4/4	2	1		I6	c	VI		I6		I		6					M	1	0	4, 1, 0		0	4
67	66	2085/8	2085/8	0.5	1/8	1/8	4/4	2	1		V2	c	VI		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
67	66	2089/8	2089/8	0.5	1/4	1/4	4/4	2	1		I6(7)	c	VI		I6(7)		I		6	7				M	1	0	4, 1, 5		0	4
67	66	2093/8	2093/8	1.0	3/8	3/8	4/4	2	1		I	c	VI		I		I							M	1	0	0, 4, 1		0	0
67	66	2101/8	2101/8	0.5	5/8	5/8	4/4	2	1		V64	c	VI		V64		V		64					M	1	0	2, 1, 5		1	2
67	66	2105/8	2105/8	1.0	3/4	3/4	4/4	2	1		V2	c	VI		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
68	67	2113/8	2113/8	1.0	0	0	4/4	2	1		I	c	VI		I		I							M	1	0	0, 4, 1		0	0
68	67	2121/8	2121/8	1.0	1/4	1/4	4/4	2	1		I6	c	VI		I6		I		6					M	1	0	4, 1, 0		0	4
68	67	2129/8	2129/8	2.0	1/2	1/2	4/4	2	1		V	c	VI		V		V							M	1	0	1, 5, 2		1	1
69	68	2145/8	2145/8	1.0	0	0	4/4	2	1		I	c	VI		I		I							M	1	0	0, 4, 1		0	0
69	68	2153/8	2153/8	1.0	1/4	1/4	4/4	2	1		I6	c	VI		I6		I		6					M	1	0	4, 1, 0		0	4
69	68	2161/8	2161/8	2.0	1/2	1/2	4/4	2	1		V	c	VI		V		V							M	1	0	1, 5, 2		1	1
70	68		2177/8		0	0	4/4	2	1	1	I|PAC}	c	VI		I		I					PAC	}	M	1	0	0, 4, 1		0	0
70	68		2205/8		7/8	7/8	4/4	2	1	1	i.V{	c	i		V		V						{	M	1	1	1, 5, 2		1	1
71	68	2177/8	2209/8	5.0	0	0	4/4	2	1	2	I|PAC}	c	VI		I		I					PAC	}	M	1	0	0, 4, 1		0	0
72	69	2217/8	2249/8	3.5	1/4	1/4	4/4	2	1		i.V	c	i		V		V							M	1	1	1, 5, 2		1	1
73	70	2245/8	2277/8	0.5	1/8	1/8	4/4	2	1		V/ii	c	i		V/ii		V				ii			M	1	1	3, 7, 4		3	3
73	70	2249/8	2281/8	4.5	1/4	1/4	4/4	2	1		V6/v	c	i		V6/v		V		6		v			M	1	1	6, 3, 2		2	6
74	71	2285/8	2317/8	0.5	3/8	3/8	4/4	2	1		V/v{	c	i		V/v		V				v		{	M	1	1	2, 6, 3		2	2
74	71	2289/8	2321/8	1.0	1/2	1/2	4/4	2	1		v	c	i		v		v							m	1	1	1, -2, 2		1	1
74	71	2297/8	2329/8	1.0	3/4	3/4	4/4	2	1		v6	c	i		v6		v		6					m	1	1	-2, 2, 1		1	-2
75	72	2305/8	2337/8	2.0	0	0	4/4	2	1		V6/v	c	i		V6/v		V		6		v			M	1	1	6, 3, 2		2	6
75	72	2321/8	2353/8	1.0	1/2	1/2	4/4	2	1		vo6/v	c	i		vo6/v		v	o	6		v			o	1	1	-1, -4, 2		2	-1
75	72	2329/8	2361/8	1.0	3/4	3/4	4/4	2	1		vo64/v	c	i		vo64/v		v	o	64		v			o	1	1	-4, 2, -1		2	-4
76	73	2337/8	2369/8	2.0	0	0	4/4	2	1		IV6/v	c	i		IV6/v		IV		6		v			M	1	1	4, 1, 0		0	4
76	73	2353/8	2385/8	1.0	1/2	1/2	4/4	2	1		iv6/v	c	i		iv6/v		iv		6		v			m	1	1	-3, 1, 0		0	-3
76	73	2361/8	2393/8	1.0	3/4	3/4	4/4	2	1		iv64/v	c	i		iv64/v		iv		64		v			m	1	1	1, 0, -3		0	1
77	74	2369/8	2401/8	3.0	0	0	4/4	2	1		V(64)/v	c	i		V(64)/v		V			64	v			M	1	1	2, 1, -2		2	2
77	74	2393/8	2425/8	1.0	3/4	3/4	4/4	2	1		V2/v	c	i		V2/v		V		2		v			Mm7	1	1	0, 2, 6, 3		2	0
78	75	2401/8	2433/8	1.0	0	0	4/4	2	1		V6	c	i		V6		V		6					M	1	1	5, 2, 1		1	5
78	75	2409/8	2441/8	1.0	1/4	1/4	4/4	2	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
78	75	2417/8	2449/8	1.0	1/2	1/2	4/4	2	1		i64	c	i		i64		i		64					m	1	1	1, 0, -3		0	1
78	75	2425/8	2457/8	1.0	3/4	3/4	4/4	2	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
79	76	2433/8	2465/8	2.0	0	0	4/4	2	1		viio7/V	c	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
79	76	2449/8	2481/8	1.0	1/2	1/2	4/4	2	1		V2/V	c	i		V2/V		V		2		V			Mm7	1	1	0, 2, 6, 3		2	0
79	76	2457/8	2489/8	1.0	3/4	3/4	4/4	2	1		V/V	c	i		V/V		V				V			M	1	1	2, 6, 3		2	2
80	77	2465/8	2497/8	2.0	0	0	4/4	2	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
80	77	2481/8	2513/8	2.0	1/2	1/2	4/4	2	1		VI	c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
81	78	2497/8	2529/8	2.0	0	0	4/4	2	1		#viio65	c	i		#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
81	78	2513/8	2545/8	2.0	1/2	1/2	4/4	2	1		V65	c	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
82	79	2529/8	2561/8	1.0	0	0	4/4	2	1		V/iv	c	i		V/iv		V				iv			M	1	1	0, 4, 1		0	0
82	79	2537/8	2569/8	1.0	1/4	1/4	4/4	2	1		V43/iv	c	i		V43/iv		V		43		iv			Mm7	1	1	1, -2, 0, 4		0	1
82	79	2545/8	2577/8	1.0	1/2	1/2	4/4	2	1		VI64/iv	c	i		VI64/iv		VI		64		iv			M	1	1	-4, -5, -1		-5	-4
82	79	2553/8	2585/8	1.0	3/4	3/4	4/4	2	1		VI6/iv	c	i		VI6/iv		VI		6		iv			M	1	1	-1, -4, -5		-5	-1
83	80	2561/8	2593/8	1.0	0	0	4/4	2	1		#viio64/iv	c	i		#viio64/iv		#vii	o	64		iv			o	1	1	-2, 4, 1		4	-2
83	80	2569/8	2601/8	1.0	1/4	1/4	4/4	2	1		#viio65/iv	c	i		#viio65/iv		#vii	o	65		iv			o7	1	1	1, -2, -5, 4		4	1
83	80	2577/8	2609/8	1.0	1/2	1/2	4/4	2	1		V7/iv	c	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
83	80	2585/8	2617/8	1.0	3/4	3/4	4/4	2	1		V/iv	c	i		V/iv		V				iv			M	1	1	0, 4, 1		0	0
84	81	2593/8	2625/8	1.5	0	0	4/4	2	1		iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
84	81	2605/8	2637/8	0.5	3/8	3/8	4/4	2	1		It6/iv	c	i		It6/iv	It	vii	o	6	b3	V/iv			It	1	1	-5, -1, 5		5	-5
84	81	2609/8	2641/8	1.0	1/2	1/2	4/4	2	1		V65/iv	c	i		V65/iv		V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
84	81	2617/8	2649/8	0.5	3/4	3/4	4/4	2	1		V6(6)/iv	c	i		V6(6)/iv		V		6	6	iv			M	1	1	4, -4, 0		0	4
84	81	2621/8	2653/8	0.5	7/8	7/8	4/4	2	1		V6/iv	c	i		V6/iv		V		6		iv			M	1	1	4, 1, 0		0	4
85	82	2625/8	2657/8	1.5	0	0	4/4	2	1		iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
85	82	2637/8	2669/8	0.5	3/8	3/8	4/4	2	1		It6/iv	c	i		It6/iv	It	vii	o	6	b3	V/iv			It	1	1	-5, -1, 5		5	-5
85	82	2641/8	2673/8	1.0	1/2	1/2	4/4	2	1		V65/iv	c	i		V65/iv		V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
85	82	2649/8	2681/8	0.5	3/4	3/4	4/4	2	1		V6(6)/iv	c	i		V6(6)/iv		V		6	6	iv			M	1	1	4, -4, 0		0	4
85	82	2653/8	2685/8	0.5	7/8	7/8	4/4	2	1		V6/iv	c	i		V6/iv		V		6		iv			M	1	1	4, 1, 0		0	4
86	83	2657/8	2689/8	0.5	0	0	4/4	2	1		iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
86	83	2661/8	2693/8	0.5	1/8	1/8	4/4	2	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
86	83	2665/8	2697/8	0.5	1/4	1/4	4/4	2	1		#viio6	c	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
86	83	2669/8	2701/8	0.5	3/8	3/8	4/4	2	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
86	83	2673/8	2705/8	0.5	1/2	1/2	4/4	2	1		V6	c	i		V6		V		6					M	1	1	5, 2, 1		1	5
86	83	2677/8	2709/8	0.5	5/8	5/8	4/4	2	1		V2/iv	c	i		V2/iv		V		2		iv			Mm7	1	1	-2, 0, 4, 1		0	-2
86	83	2681/8	2713/8	0.5	3/4	3/4	4/4	2	1		iv6	c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
86	83	2685/8	2717/8	0.5	7/8	7/8	4/4	2	1		Ger6	c	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
87	84	2689/8	2721/8	0.5	0	0	4/4	2	1		V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
87	84	2693/8	2725/8	3.5	1/8	1/8	4/4	2	1		viio7/V	c	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
88	85	2721/8	2753/8	2.0	0	0	4/4	2	1		V[V|HC}{	c	i	V	V		V					HC	}{	M	1	1	1, 5, 2		1	1
88	85	2737/8	2769/8	4.0	1/2	1/2	4/4	2	1		viio43/V	c	i	V	viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
89	86	2769/8	2801/8	4.0	1/2	1/2	4/4	2	1		#viio65	c	i	V	#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
90	87	2801/8	2833/8	4.0	1/2	1/2	4/4	2	1		#viio65/iv	c	i	V	#viio65/iv		#vii	o	65		iv			o7	1	1	1, -2, -5, 4		4	1
91	88	2833/8	2865/8	4.0	1/2	1/2	4/4	2	1		viio65/V	c	i	V	viio65/V		vii	o	65		V			o7	1	1	3, 0, -3, 6		6	3
92	89	2865/8	2897/8	2.0	1/2	1/2	4/4	2	1		#viio7	c	i	V	#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
93	90	2881/8	2913/8	1.0	0	0	4/4	2	1		V]	c	i	V	V		V							M	1	1	1, 5, 2		1	1
93	90	2889/8	2921/8	2.0	1/4	1/4	4/4	2	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
93	90	2905/8	2937/8	0.25	3/4	3/4	4/4	2	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
93	90	2907/8	2939/8	0.75	13/16	13/16	4/4	2	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
94	91	2913/8	2945/8	1.0	0	0	4/4	2	1		i|PAC}{	c	i		i		i					PAC	}{	m	1	1	0, -3, 1		0	0
94	91	2921/8	2953/8	1.0	1/4	1/4	4/4	2	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
94	91	2929/8	2961/8	2.0	1/2	1/2	4/4	2	1		#viio7	c	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
95	92	2945/8	2977/8	2.0	0	0	4/4	2	1		V43	c	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
95	92	2961/8	2993/8	1.0	1/2	1/2	4/4	2	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
95	92	2969/8	3001/8	0.5	3/4	3/4	4/4	2	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
95	92	2973/8	3005/8	0.5	7/8	7/8	4/4	2	1		V2(9)	c	i		V2(9)		V		2	9				Mm7	1	1	-1, 1, 5, 2	-4	1	-1
96	93	2977/8	3009/8	1.0	0	0	4/4	2	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
96	93	2985/8	3017/8	0.5	1/4	1/4	4/4	2	1		V7(64)	c	i		V7(64)		V		7	64				Mm7	1	1	1, 0, -3, -1		1	1
96	93	2989/8	3021/8	0.5	3/8	3/8	4/4	2	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
96	93	2993/8	3025/8	0.5	1/2	1/2	4/4	2	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
96	93	2997/8	3029/8	1.0	5/8	5/8	4/4	2	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
96	93	3005/8	3037/8	0.5	7/8	7/8	4/4	2	1		V2(9)	c	i		V2(9)		V		2	9				Mm7	1	1	-1, 1, 5, 2	-4	1	-1
97	94	3009/8	3041/8	1.0	0	0	4/4	2	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
97	94	3017/8	3049/8	0.5	1/4	1/4	4/4	2	1		V7(#96)	c	i		V7(#96)		V		7	#96				Mm7	1	1	1, 5, -3, -1	3	1	1
97	94	3021/8	3053/8	0.5	3/8	3/8	4/4	2	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
97	94	3025/8	3057/8	0.5	1/2	1/2	4/4	2	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
97	94	3029/8	3061/8	1.0	5/8	5/8	4/4	2	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
97	94	3037/8	3069/8	0.5	7/8	7/8	4/4	2	1		#viio7	c	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
98	95	3041/8	3073/8	1.0	0	0	4/4	2	1		V65	c	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
98	95	3049/8	3081/8	0.5	1/4	1/4	4/4	2	1		V6(6)	c	i		V6(6)		V		6	6				M	1	1	5, -3, 1		1	5
98	95	3053/8	3085/8	0.5	3/8	3/8	4/4	2	1		V6	c	i		V6		V		6					M	1	1	5, 2, 1		1	5
98	95	3057/8	3089/8	0.5	1/2	1/2	4/4	2	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
98	95	3061/8	3093/8	0.5	5/8	5/8	4/4	2	1		#viio6	c	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
98	95	3065/8	3097/8	0.5	3/4	3/4	4/4	2	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
98	95	3069/8	3101/8	0.5	7/8	7/8	4/4	2	1		#viio6	c	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
99	96	3073/8	3105/8	0.5	0	0	4/4	2	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
99	96	3077/8	3109/8	0.5	1/8	1/8	4/4	2	1		#viio/iv	c	i		#viio/iv		#vii	o			iv			o	1	1	4, 1, -2		4	4
99	96	3081/8	3113/8	0.5	1/4	1/4	4/4	2	1		iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
99	96	3085/8	3117/8	0.5	3/8	3/8	4/4	2	1		#viio/iv	c	i		#viio/iv		#vii	o			iv			o	1	1	4, 1, -2		4	4
99	96	3089/8	3121/8	0.5	1/2	1/2	4/4	2	1		iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
99	96	3093/8	3125/8	0.5	5/8	5/8	4/4	2	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
99	96	3097/8	3129/8	0.5	3/4	3/4	4/4	2	1		iv6	c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
99	96	3101/8	3133/8	0.5	7/8	7/8	4/4	2	1		iv7	c	i		iv7		iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
100	97	3105/8	3137/8	4.5	0	0	4/4	2	1		bII6	c	i		bII6		bII		6					M	1	1	-1, -4, -5		-5	-1
101	98	3141/8	3173/8	2.0	1/8	1/8	4/4	2	1		V6/iv	c	i		V6/iv		V		6		iv			M	1	1	4, 1, 0		0	4
101	98	3157/8	3189/8	1.0	5/8	5/8	4/4	2	1		V6(b9)/iv	c	i		V6(b9)/iv		V		6	b9	iv			M	1	1	4, 1, 0	-12	0	4
101	98	3165/8	3197/8	0.5	7/8	7/8	4/4	2	1		V7/iv	c	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
102	99	3169/8	3201/8	1.0	0	0	4/4	2	1		iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
102	99	3177/8	3209/8	1.0	1/4	1/4	4/4	2	1		iv6	c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
102	99	3185/8	3217/8	1.0	1/2	1/2	4/4	2	1		#viio/iv	c	i		#viio/iv		#vii	o			iv			o	1	1	4, 1, -2		4	4
102	99	3193/8	3225/8	1.0	3/4	3/4	4/4	2	1		#viio7/iv	c	i		#viio7/iv		#vii	o	7		iv			o7	1	1	4, 1, -2, -5		4	4
103	100	3201/8	3233/8	0.5	0	0	4/4	2	1		V7/iv	c	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0
103	100	3205/8	3237/8	0.5	1/8	1/8	4/4	2	1		V2/iv	c	i		V2/iv		V		2		iv			Mm7	1	1	-2, 0, 4, 1		0	-2
103	100	3209/8	3241/8	0.5	1/4	1/4	4/4	2	1		iv6	c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
103	100	3213/8	3245/8	0.5	3/8	3/8	4/4	2	1		#viio6/iv	c	i		#viio6/iv		#vii	o	6		iv			o	1	1	1, -2, 4		4	1
103	100	3217/8	3249/8	0.5	1/2	1/2	4/4	2	1		iv6	c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
103	100	3221/8	3253/8	0.5	5/8	5/8	4/4	2	1		#viio6/iv	c	i		#viio6/iv		#vii	o	6		iv			o	1	1	1, -2, 4		4	1
103	100	3225/8	3257/8	0.5	3/4	3/4	4/4	2	1		iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
103	100	3229/8	3261/8	0.5	7/8	7/8	4/4	2	1		iv64	c	i		iv64		iv		64					m	1	1	0, -1, -4		-1	0
104	101	3233/8	3265/8	1.0	0	0	4/4	2	1		IV/VI	c	i		IV/VI		IV				VI			M	1	1	-5, -1, -4		-5	-5
104	101	3241/8	3273/8	1.5	1/4	1/4	4/4	2	1		viio6/VI	c	i		viio6/VI		vii	o	6		VI			o	1	1	-2, -5, 1		1	-2
104	101	3253/8	3285/8	0.5	5/8	5/8	4/4	2	1		VI	c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
104	101	3257/8	3289/8	0.5	3/4	3/4	4/4	2	1		viio/VI	c	i		viio/VI		vii	o			VI			o	1	1	1, -2, -5		1	1
