mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	articulation
57	57	341/2	341/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	309		
57	57	168	168	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	310		
57	57	170	170	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	311		
57	57	168	168	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	312		
57	57	170	170	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	313		
58	58	171	171	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	314		
58	58	172	172	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	315		
58	58	171	171	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	316		
58	58	172	172	2.0	1/4	1/4	Chord	3/4	1	2	1/2	1/2	1	317		
58	58	171	171	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	318		
58	58	171	171	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	319		
58	58	173	173	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	320		
59	59	174	174	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	321		
59	59	175	175	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	322		
59	59	174	174	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	323	<	
59	59	174	174	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	324		
59	59	176	176	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	325		
59	59	174	174	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	326		
60	60	177	177	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	327		
60	60	178	178	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	328		
60	60	177	177	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	329	>	
60	60	178	178	2.0	1/4	1/4	Chord	3/4	1	2	1/2	1/2	1	330		
60	60	177	177	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	331		
60	60	179	179	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	332		
60	60	177	177	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	333		
61	61	180	180	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	334		
61	61	180	180	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	335		
61	61	181	181	2.0	1/4	1/4	Chord	3/4	1	2	1/2	1/2	1	336		
61	61	180	180	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	337		
61	61	181	181	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	338		
61	61	182	182	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	339		
61	61	180	180	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	340		
62	62	183	183	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	341		
62	62	184	184	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	342		
62	62	183	183	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	343		
62	62	184	184	2.0	1/4	1/4	Chord	3/4	1	2	1/2	1/2	1	344		
62	62	183	183	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	345		
62	62	185	185	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	346		
62	62	183	183	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	347		
63	63	186	186	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	348		
63	63	187	187	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	349		
63	63	186	186	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	350	<	
63	63	186	186	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	351		
63	63	188	188	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	352		
63	63	186	186	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	353		
64	64	189	189	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	354		
64	64	190	190	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	355		
64	64	189	189	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	356	<	
64	64	190	190	2.0	1/4	1/4	Chord	3/4	1	2	1/2	1/2	1	357		
64	64	189	189	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	358		
64	64	191	191	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	359		
64	64	189	189	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	360		
65	65	192	192	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	361		
65	65	193	193	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	362		
65	65	192	192	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	363	>	
65	65	192	192	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	364		
65	65	194	194	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	365		
65	65	192	192	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	366		
66	66	195	195	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	367		
66	66	196	196	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	368		
66	66	195	195	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	369		
66	66	197	197	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	370		
66	66	195	195	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	371		
67	67	198	198	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	372		
67	67	199	199	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	373		
67	67	198	198	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	374		
67	67	200	200	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	375		
67	67	198	198	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	376		
68	68	201	201	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	377		
68	68	202	202	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	378	pp	
68	68	201	201	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	379		
68	68	203	203	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	380		
68	68	201	201	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	381		
70	70	208	208	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	382	<	
70	70	209	209	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	383		
70	70	207	207	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	384		
71	71	212	212	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	385		
71	71	425/2	425/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	386		
71	71	210	210	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	387		
71	71	211	211	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	388		
71	71	212	212	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	389		
71	71	212	212	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	390		
71	71	425/2	425/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	391		
72	72	213	213	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	392		
72	72	214	214	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	393		
72	72	215	215	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	394		
72	72	431/2	431/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	395		
72	72	213	213	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	396		
72	72	214	214	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	397		
72	72	215	215	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	398		
72	72	213	213	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	399		articStaccatoBelow
72	72	214	214	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	400		
72	72	215	215	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	401		
72	72	431/2	431/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	402		
73	73	216	216	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	403		
73	73	217	217	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	404		
73	73	218	218	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	405		
73	73	437/2	437/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	406		
73	73	216	216	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	407		
73	73	217	217	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	408		
73	73	218	218	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	409		
73	73	216	216	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	410		articStaccatoBelow
73	73	217	217	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	411		
73	73	218	218	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	412		
73	73	437/2	437/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	413		
74	74	219	219	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	414		articStaccatoAbove
74	74	220	220	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	415		
74	74	221	221	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	416		
74	74	443/2	443/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	417		
74	74	219	219	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	418		
74	74	220	220	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	419		
74	74	221	221	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	420		
74	74	219	219	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	421		articStaccatoBelow
74	74	220	220	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	422		
74	74	221	221	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	423		
74	74	443/2	443/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	424		
75	75	222	222	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	425		
75	75	223	223	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	426		
75	75	224	224	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	427		
75	75	449/2	449/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	428		
75	75	222	222	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	429		
75	75	223	223	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	430		
75	75	224	224	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	431	f	
75	75	222	222	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	432		articStaccatoBelow
75	75	223	223	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	433		
75	75	224	224	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	434		
75	75	449/2	449/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	435		
76	76	225	225	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	436		
76	76	226	226	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	437		
76	76	227	227	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	438		
76	76	455/2	455/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	439		
76	76	225	225	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	440		
76	76	226	226	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	441		
76	76	227	227	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	442		
76	76	225	225	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	443		articStaccatoBelow
76	76	226	226	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	444		
76	76	227	227	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	445		
76	76	455/2	455/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	446		
77	77	228	228	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	447		
77	77	229	229	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	448		
77	77	230	230	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	449		
77	77	461/2	461/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	450		
77	77	228	228	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	451		
77	77	229	229	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	452		
77	77	230	230	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	453		
77	77	228	228	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	454		articStaccatoBelow
77	77	229	229	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	455		
77	77	230	230	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	456		
77	77	461/2	461/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	457		
78	78	231	231	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	458		
78	78	232	232	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	459		
78	78	233	233	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	460		
78	78	467/2	467/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	461		
78	78	231	231	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	462		
78	78	232	232	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	463		
78	78	233	233	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	464		
78	78	231	231	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	465		articStaccatoBelow
78	78	232	232	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	466		
78	78	233	233	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	467		
78	78	467/2	467/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	468		
79	79	234	234	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	469		
79	79	235	235	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	470		
79	79	236	236	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	471		
79	79	473/2	473/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	472		
79	79	234	234	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	473		
79	79	235	235	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	474		
79	79	236	236	1.0	1/2	1/2	Chord	3/4	1	2	1/4	1/4	1	475	ff	
79	79	234	234	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	476		articStaccatoBelow
79	79	235	235	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	477		
79	79	236	236	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	478		
80	80	237	237	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	479		
80	80	475/2	475/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	480		
80	80	238	238	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	481		
80	80	477/2	477/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	482		
80	80	239	239	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	483		
80	80	479/2	479/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	484		
80	80	237	237	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	485		
80	80	239	239	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	486		
81	81	240	240	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	487		
81	81	481/2	481/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	488		
81	81	241	241	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	489		
81	81	483/2	483/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	490		
81	81	242	242	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	491		
81	81	485/2	485/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	492		
81	81	240	240	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	493		
81	81	242	242	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	494		
82	82	243	243	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	495		
82	82	487/2	487/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	496		
82	82	244	244	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	497		
82	82	489/2	489/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	498		
82	82	245	245	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	499		
82	82	491/2	491/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	500		
82	82	243	243	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	501		
82	82	245	245	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	502		
83	83	246	246	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	503		
83	83	493/2	493/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	504		
83	83	247	247	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	505		
83	83	495/2	495/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	506		
83	83	248	248	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	507		
83	83	497/2	497/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	508		
83	83	246	246	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	509		
83	83	248	248	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	510		
84	84	249	249	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	511		
84	84	499/2	499/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	512		
84	84	250	250	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	513		
84	84	501/2	501/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	514		
84	84	251	251	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	515		
84	84	503/2	503/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	516		
84	84	249	249	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	517		
84	84	251	251	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	518		
85	85	252	252	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	519		
85	85	505/2	505/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	520		
85	85	253	253	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	521		
85	85	507/2	507/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	522		
85	85	254	254	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	523		
85	85	509/2	509/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	524		
85	85	252	252	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	525		
85	85	253	253	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	526		
85	85	254	254	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	527		
86	86	255	255	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	528		
86	86	256	256	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	529		
86	86	257	257	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	530		
86	86	255	255	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	531		
87	87	258	258	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	532	f	
87	87	258	258	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	533		
87	87	259	259	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	534		
87	87	260	260	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	535		
87	87	258	258	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	536		
88	88	261	261	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	537		
88	88	261	261	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	538		
88	88	262	262	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	539		
88	88	263	263	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	540		
88	88	261	261	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	541		
89	89	264	264	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	542		
89	89	264	264	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	543		
89	89	265	265	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	544		
89	89	266	266	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	545		
89	89	264	264	3.0	0	0	Chord	3/4	2	2	3/4	1/2	3/2	546		
90	90	267	267	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	547		
90	90	268	268	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	548		
90	90	269	269	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	549		
90	90	267	267	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	550		
91	91	270	270	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	551		
91	91	271	271	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	552		
91	91	272	272	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	553		
91	91	270	270	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	554		
92	92	273	273	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	555		
92	92	274	274	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	556		
92	92	275	275	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	557		
92	92	273	273	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	558		
93	93	276	276	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	559		
93	93	277	277	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	560		
93	93	278	278	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	561		
93	93	276	276	3.0	0	0	Chord	3/4	1	2	3/4	1/2	3/2	562		
93	93	276	276	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	563		
94	94	279	279	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	564		
94	94	559/2	559/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	565		
94	94	280	280	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	566		
94	94	561/2	561/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	567		
94	94	281	281	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	568		
94	94	563/2	563/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	569		
94	94	279	279	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	570		articStaccatoAbove
95	95	282	282	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	571		
96	96	285	285	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	572	pp	
97	97	286	286	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	573		
97	97	859/3	859/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	574		
97	97	860/3	860/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	575		
97	97	287	287	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	576		
97	97	862/3	862/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	577		
97	97	863/3	863/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	578		
97	97	288	288	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	579		
97	97	865/3	865/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	580		
97	97	866/3	866/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	581		
97	97	286	286	0.3333333333333333	0	0	Chord	3/4	2	1	1/12	1/8	2/3	582		
97	97	859/3	859/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12	1/8	2/3	583		
97	97	860/3	860/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12	1/8	2/3	584		
97	97	287	287	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12	1/8	2/3	585		
97	97	862/3	862/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12	1/8	2/3	586		
97	97	863/3	863/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12	1/8	2/3	587		
97	97	288	288	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12	1/8	2/3	588		
97	97	865/3	865/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12	1/8	2/3	589		
97	97	866/3	866/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12	1/8	2/3	590		
98	98	289	289	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	591		
98	98	868/3	868/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	592		
98	98	869/3	869/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	593		
98	98	290	290	0.3333333333333333	1/4	1/4	Chord	3/4	1	1	1/12	1/8	2/3	594		
98	98	871/3	871/3	0.3333333333333333	1/3	1/3	Chord	3/4	1	1	1/12	1/8	2/3	595		
98	98	872/3	872/3	0.3333333333333333	5/12	5/12	Chord	3/4	1	1	1/12	1/8	2/3	596		
98	98	291	291	0.3333333333333333	1/2	1/2	Chord	3/4	1	1	1/12	1/8	2/3	597		
98	98	874/3	874/3	0.3333333333333333	7/12	7/12	Chord	3/4	1	1	1/12	1/8	2/3	598		
98	98	875/3	875/3	0.3333333333333333	2/3	2/3	Chord	3/4	1	1	1/12	1/8	2/3	599		
98	98	289	289	0.3333333333333333	0	0	Chord	3/4	2	1	1/12	1/8	2/3	600		
98	98	868/3	868/3	0.3333333333333333	1/12	1/12	Chord	3/4	2	1	1/12	1/8	2/3	601		
98	98	869/3	869/3	0.3333333333333333	1/6	1/6	Chord	3/4	2	1	1/12	1/8	2/3	602		
98	98	290	290	0.3333333333333333	1/4	1/4	Chord	3/4	2	1	1/12	1/8	2/3	603		
98	98	871/3	871/3	0.3333333333333333	1/3	1/3	Chord	3/4	2	1	1/12	1/8	2/3	604		
98	98	872/3	872/3	0.3333333333333333	5/12	5/12	Chord	3/4	2	1	1/12	1/8	2/3	605		
98	98	291	291	0.3333333333333333	1/2	1/2	Chord	3/4	2	1	1/12	1/8	2/3	606		
98	98	874/3	874/3	0.3333333333333333	7/12	7/12	Chord	3/4	2	1	1/12	1/8	2/3	607		
98	98	875/3	875/3	0.3333333333333333	2/3	2/3	Chord	3/4	2	1	1/12	1/8	2/3	608		
99	99	292	292	0.3333333333333333	0	0	Chord	3/4	1	1	1/12	1/8	2/3	609		
99	99	877/3	877/3	0.3333333333333333	1/12	1/12	Chord	3/4	1	1	1/12	1/8	2/3	610		
99	99	878/3	878/3	0.3333333333333333	1/6	1/6	Chord	3/4	1	1	1/12	1/8	2/3	611		
