mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	articulation
24	24	93/2	93/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	292		
24	24	187/4	187/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	293		
24	24	47	47	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	294		
25	25	48	48	0.375	0	0	Chord	2/4	1	1	3/32	1/16	3/2	295	p	articStaccatoBelow
25	25	387/8	387/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32	1/32	1	296		articStaccatoBelow
25	25	97/2	97/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	297		articStaccatoBelow
25	25	391/8	391/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32	1/32	1	298		
25	25	49	49	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24	1/16	2/3	299		
25	25	295/6	295/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24	1/16	2/3	300		articStaccatoAbove
25	25	148/3	148/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24	1/16	2/3	301		articStaccatoAbove
25	25	99/2	99/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24	1/16	2/3	302		articStaccatoBelow
25	25	149/3	149/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24	1/16	2/3	303		articStaccatoBelow
25	25	299/6	299/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24	1/16	2/3	304		articStaccatoBelow
25	25	48	48	0.375	0	0	Chord	2/4	2	1	3/32	1/16	3/2	305		articStaccatoAbove
25	25	387/8	387/8	0.125	3/32	3/32	Chord	2/4	2	1	1/32	1/32	1	306		articStaccatoAbove
25	25	97/2	97/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	307		articStaccatoAbove
26	26	50	50	0.375	0	0	Chord	2/4	1	1	3/32	1/16	3/2	308		articStaccatoBelow
26	26	403/8	403/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32	1/32	1	309		articStaccatoBelow
26	26	101/2	101/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	310		articStaccatoBelow
26	26	407/8	407/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32	1/32	1	311		
26	26	51	51	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24	1/16	2/3	312		
26	26	307/6	307/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24	1/16	2/3	313		articStaccatoAbove
26	26	154/3	154/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24	1/16	2/3	314		articStaccatoAbove
26	26	103/2	103/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24	1/16	2/3	315		articStaccatoBelow
26	26	155/3	155/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24	1/16	2/3	316		articStaccatoBelow
26	26	311/6	311/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24	1/16	2/3	317		articStaccatoBelow
26	26	50	50	0.375	0	0	Chord	2/4	2	1	3/32	1/16	3/2	318		articStaccatoBelow
26	26	403/8	403/8	0.125	3/32	3/32	Chord	2/4	2	1	1/32	1/32	1	319		articStaccatoBelow
26	26	101/2	101/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	320		articStaccatoBelow
27	27	52	52	0.375	0	0	Chord	2/4	1	1	3/32	1/16	3/2	321		articStaccatoBelow
27	27	419/8	419/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32	1/32	1	322		articStaccatoBelow
27	27	105/2	105/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	323		articStaccatoBelow
27	27	423/8	423/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32	1/32	1	324		
27	27	53	53	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24	1/16	2/3	325		
27	27	319/6	319/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24	1/16	2/3	326		articStaccatoAbove
27	27	160/3	160/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24	1/16	2/3	327		articStaccatoAbove
27	27	107/2	107/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24	1/16	2/3	328		articStaccatoBelow
27	27	161/3	161/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24	1/16	2/3	329		articStaccatoBelow
27	27	323/6	323/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24	1/16	2/3	330		articStaccatoBelow
27	27	52	52	0.375	0	0	Chord	2/4	2	1	3/32	1/16	3/2	331		articStaccatoAbove
27	27	419/8	419/8	0.125	3/32	3/32	Chord	2/4	2	1	1/32	1/32	1	332		articStaccatoAbove
27	27	105/2	105/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	333		articStaccatoAbove
28	28	54	54	0.16666666666666666	0	0	Chord	2/4	1	1	1/24	1/16	2/3	334		articStaccatoBelow
28	28	325/6	325/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24	1/16	2/3	335		articStaccatoBelow
28	28	163/3	163/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24	1/16	2/3	336		articStaccatoBelow
28	28	109/2	109/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24	1/16	2/3	337		articStaccatoBelow
28	28	164/3	164/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24	1/16	2/3	338		articStaccatoBelow
28	28	329/6	329/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24	1/16	2/3	339		articStaccatoBelow
28	28	55	55	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24	1/16	2/3	340		articStaccatoBelow
28	28	331/6	331/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24	1/16	2/3	341	>	articStaccatoBelow
28	28	166/3	166/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24	1/16	2/3	342		articStaccatoBelow
28	28	111/2	111/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24	1/16	2/3	343		articStaccatoBelow
28	28	167/3	167/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24	1/16	2/3	344		articStaccatoBelow
28	28	335/6	335/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24	1/16	2/3	345	]	articStaccatoBelow
28	28	54	54	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	346		articStaccatoBelow
28	28	109/2	109/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	347		articStaccatoBelow
28	28	55	55	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	348		articStaccatoBelow
29	29	56	56	0.375	0	0	Chord	2/4	1	1	3/32	1/16	3/2	349		articStaccatoBelow
29	29	451/8	451/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32	1/32	1	350		articStaccatoBelow
29	29	113/2	113/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	351		articStaccatoBelow
29	29	455/8	455/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32	1/32	1	352		
29	29	57	57	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24	1/16	2/3	353		
29	29	343/6	343/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24	1/16	2/3	354		articStaccatoAbove
29	29	172/3	172/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24	1/16	2/3	355		articStaccatoAbove
29	29	115/2	115/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24	1/16	2/3	356		articStaccatoBelow
29	29	173/3	173/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24	1/16	2/3	357		articStaccatoBelow
29	29	347/6	347/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24	1/16	2/3	358		articStaccatoBelow
29	29	56	56	0.375	0	0	Chord	2/4	2	1	3/32	1/16	3/2	359		articStaccatoAbove
29	29	451/8	451/8	0.125	3/32	3/32	Chord	2/4	2	1	1/32	1/32	1	360		articStaccatoAbove
29	29	113/2	113/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	361		articStaccatoAbove
30	30	58	58	0.375	0	0	Chord	2/4	1	1	3/32	1/16	3/2	362	f	articStaccatoBelow
30	30	467/8	467/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32	1/32	1	363		articStaccatoBelow
30	30	117/2	117/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	364		articStaccatoBelow
30	30	471/8	471/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32	1/32	1	365	>	
30	30	59	59	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24	1/16	2/3	366		
30	30	355/6	355/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24	1/16	2/3	367		articStaccatoAbove
30	30	178/3	178/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24	1/16	2/3	368		articStaccatoAbove
30	30	119/2	119/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24	1/16	2/3	369		articStaccatoAbove
30	30	179/3	179/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24	1/16	2/3	370		articStaccatoAbove
30	30	359/6	359/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24	1/16	2/3	371		articStaccatoAbove
30	30	58	58	0.375	0	0	Chord	2/4	2	1	3/32	1/16	3/2	372		articStaccatoBelow
30	30	467/8	467/8	0.125	3/32	3/32	Chord	2/4	2	1	1/32	1/32	1	373		articStaccatoBelow
30	30	117/2	117/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	374		articStaccatoBelow
31	31	60	60	0.16666666666666666	0	0	Chord	2/4	1	1	1/24	1/16	2/3	375	p	articStaccatoAbove
31	31	361/6	361/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24	1/16	2/3	376		
31	31	181/3	181/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24	1/16	2/3	377		
31	31	121/2	121/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24	1/16	2/3	378		articStaccatoAbove
31	31	182/3	182/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24	1/16	2/3	379		articStaccatoAbove
31	31	365/6	365/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24	1/16	2/3	380		articStaccatoAbove
31	31	61	61	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24	1/16	2/3	381		articStaccatoAbove
31	31	367/6	367/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24	1/16	2/3	382		
31	31	184/3	184/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24	1/16	2/3	383		
31	31	123/2	123/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24	1/16	2/3	384		articStaccatoAbove
31	31	185/3	185/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24	1/16	2/3	385		articStaccatoAbove
31	31	371/6	371/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24	1/16	2/3	386		articStaccatoAbove
31	31	60	60	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	387		
31	31	61	61	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	388		
32	32	62	62	0.16666666666666666	0	0	Chord	2/4	1	1	1/24	1/16	2/3	389		articStaccatoBelow
32	32	373/6	373/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24	1/16	2/3	390		articStaccatoBelow
32	32	187/3	187/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24	1/16	2/3	391		articStaccatoBelow
32	32	125/2	125/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24	1/16	2/3	392		articStaccatoBelow
32	32	188/3	188/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24	1/16	2/3	393		articStaccatoBelow
32	32	377/6	377/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24	1/16	2/3	394		articStaccatoBelow
32	32	63	63	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24	1/16	2/3	395	p	articStaccatoAbove
32	32	379/6	379/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24	1/16	2/3	396	>	
32	32	190/3	190/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24	1/16	2/3	397		
32	32	127/2	127/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24	1/16	2/3	398		articStaccatoBelow
32	32	191/3	191/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24	1/16	2/3	399		articStaccatoBelow
32	32	383/6	383/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24	1/16	2/3	400	]	articStaccatoBelow
32	32	62	62	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	401		
32	32	125/2	125/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	402		
32	32	63	63	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	403		
33	33	64	64	0.16666666666666666	0	0	Chord	2/4	1	1	1/24	1/16	2/3	404		articStaccatoBelow
33	33	385/6	385/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24	1/16	2/3	405		articStaccatoBelow
33	33	193/3	193/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24	1/16	2/3	406		articStaccatoBelow
33	33	129/2	129/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24	1/16	2/3	407		articStaccatoBelow
33	33	194/3	194/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24	1/16	2/3	408		articStaccatoBelow
33	33	389/6	389/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24	1/16	2/3	409		articStaccatoBelow
33	33	65	65	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	410	>	
33	33	64	64	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	411		
33	33	129/2	129/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	412		
33	33	65	65	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24	1/16	2/3	413		articStaccatoAbove
33	33	391/6	391/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24	1/16	2/3	414		
33	33	196/3	196/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24	1/16	2/3	415		
33	33	131/2	131/2	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24	1/16	2/3	416		articStaccatoAbove
33	33	197/3	197/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24	1/16	2/3	417		articStaccatoAbove
33	33	395/6	395/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24	1/16	2/3	418		articStaccatoAbove
34	34	66	66	0.375	0	0	Chord	2/4	1	1	3/32	1/16	3/2	419	f	articStaccatoBelow
34	34	531/8	531/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32	1/32	1	420		articStaccatoBelow
34	34	133/2	133/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	421		articStaccatoBelow
34	34	535/8	535/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32	1/32	1	422	p	
34	34	67	67	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24	1/16	2/3	423		
34	34	403/6	403/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24	1/16	2/3	424		articStaccatoAbove
34	34	202/3	202/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24	1/16	2/3	425		articStaccatoAbove
34	34	135/2	135/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24	1/16	2/3	426		articStaccatoAbove
34	34	203/3	203/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24	1/16	2/3	427		articStaccatoAbove
34	34	407/6	407/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24	1/16	2/3	428		articStaccatoAbove
34	34	66	66	0.375	0	0	Chord	2/4	2	1	3/32	1/16	3/2	429		articStaccatoBelow
34	34	531/8	531/8	0.125	3/32	3/32	Chord	2/4	2	1	1/32	1/32	1	430		articStaccatoBelow
34	34	133/2	133/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	431		articStaccatoBelow
35	35	68	68	0.375	0	0	Chord	2/4	1	1	3/32	1/16	3/2	432	f	articStaccatoBelow
35	35	547/8	547/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32	1/32	1	433		articStaccatoBelow
35	35	137/2	137/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	434		articStaccatoBelow
35	35	551/8	551/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32	1/32	1	435	p	
35	35	69	69	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24	1/16	2/3	436		
35	35	415/6	415/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24	1/16	2/3	437		
35	35	208/3	208/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24	1/16	2/3	438		
35	35	139/2	139/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24	1/16	2/3	439		
35	35	209/3	209/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24	1/16	2/3	440		
35	35	419/6	419/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24	1/16	2/3	441		
35	35	68	68	0.375	0	0	Chord	2/4	2	1	3/32	1/16	3/2	442		articStaccatoBelow
35	35	547/8	547/8	0.125	3/32	3/32	Chord	2/4	2	1	1/32	1/32	1	443		articStaccatoBelow
35	35	137/2	137/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	444		articStaccatoBelow
35	35	139/2	139/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	445		
36	36	70	70	0.16666666666666666	0	0	Chord	2/4	1	1	1/24	1/16	2/3	446	<	
36	36	421/6	421/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24	1/16	2/3	447		
36	36	211/3	211/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24	1/16	2/3	448		
36	36	141/2	141/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24	1/16	2/3	449		
36	36	212/3	212/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24	1/16	2/3	450		
36	36	425/6	425/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24	1/16	2/3	451		
36	36	71	71	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24	1/16	2/3	452		
36	36	427/6	427/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24	1/16	2/3	453		
36	36	214/3	214/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24	1/16	2/3	454		
36	36	143/2	143/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24	1/16	2/3	455		
36	36	215/3	215/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24	1/16	2/3	456		
36	36	431/6	431/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24	1/16	2/3	457	[	
36	36	70	70	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	458		
36	36	141/2	141/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	459		
36	36	71	71	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	460		
36	36	143/2	143/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	461		
37	37	72	72	0.16666666666666666	0	0	Chord	2/4	1	1	1/24	1/16	2/3	462	>	
37	37	433/6	433/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24	1/16	2/3	463		
37	37	217/3	217/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24	1/16	2/3	464		
37	37	145/2	145/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24	1/16	2/3	465		
37	37	218/3	218/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24	1/16	2/3	466		
37	37	437/6	437/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24	1/16	2/3	467		
37	37	73	73	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24	1/16	2/3	468		
37	37	439/6	439/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24	1/16	2/3	469		
37	37	220/3	220/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24	1/16	2/3	470		articStaccatoAbove
37	37	147/2	147/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24	1/16	2/3	471		articStaccatoBelow
37	37	221/3	221/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24	1/16	2/3	472		articStaccatoBelow
37	37	443/6	443/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24	1/16	2/3	473	]	articStaccatoBelow
37	37	72	72	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	474		
37	37	145/2	145/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	475		
37	37	73	73	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	476		
38	38	74	74	0.375	0	0	Chord	2/4	1	1	3/32	1/16	3/2	477	p	articStaccatoBelow
38	38	595/8	595/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32	1/32	1	478		articStaccatoBelow
38	38	149/2	149/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	479		articStaccatoBelow
38	38	599/8	599/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32	1/32	1	480		
38	38	75	75	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24	1/16	2/3	481		
38	38	451/6	451/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24	1/16	2/3	482		articStaccatoAbove
38	38	226/3	226/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24	1/16	2/3	483		articStaccatoAbove
38	38	151/2	151/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24	1/16	2/3	484		articStaccatoBelow
38	38	227/3	227/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24	1/16	2/3	485		articStaccatoBelow
38	38	455/6	455/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24	1/16	2/3	486		articStaccatoBelow
38	38	74	74	0.375	0	0	Chord	2/4	2	1	3/32	1/16	3/2	487		articStaccatoAbove
38	38	595/8	595/8	0.125	3/32	3/32	Chord	2/4	2	1	1/32	1/32	1	488		articStaccatoAbove
38	38	149/2	149/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	489		articStaccatoAbove
39	39	76	76	0.375	0	0	Chord	2/4	1	1	3/32	1/16	3/2	490		articStaccatoBelow
39	39	611/8	611/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32	1/32	1	491		articStaccatoBelow
39	39	153/2	153/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	492		articStaccatoBelow
39	39	615/8	615/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32	1/32	1	493		
39	39	77	77	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24	1/16	2/3	494		
39	39	463/6	463/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24	1/16	2/3	495		articStaccatoAbove
39	39	232/3	232/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24	1/16	2/3	496		articStaccatoAbove
39	39	155/2	155/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24	1/16	2/3	497		articStaccatoAbove
39	39	233/3	233/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24	1/16	2/3	498		articStaccatoAbove
39	39	467/6	467/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24	1/16	2/3	499		articStaccatoAbove
39	39	76	76	0.375	0	0	Chord	2/4	2	1	3/32	1/16	3/2	500		articStaccatoBelow
39	39	611/8	611/8	0.125	3/32	3/32	Chord	2/4	2	1	1/32	1/32	1	501		articStaccatoBelow
39	39	153/2	153/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	502		articStaccatoBelow
40	40	78	78	0.16666666666666666	0	0	Chord	2/4	1	1	1/24	1/16	2/3	503		articStaccatoAbove
40	40	469/6	469/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24	1/16	2/3	504		
40	40	235/3	235/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24	1/16	2/3	505		
40	40	157/2	157/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24	1/16	2/3	506		articStaccatoAbove
40	40	236/3	236/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24	1/16	2/3	507		articStaccatoAbove
40	40	473/6	473/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24	1/16	2/3	508		articStaccatoAbove
40	40	79	79	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24	1/16	2/3	509		
40	40	475/6	475/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24	1/16	2/3	510		
40	40	238/3	238/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24	1/16	2/3	511		
40	40	159/2	159/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24	1/16	2/3	512		articStaccatoAbove
40	40	239/3	239/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24	1/16	2/3	513		articStaccatoAbove
40	40	479/6	479/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24	1/16	2/3	514		articStaccatoAbove
40	40	78	78	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	515		
40	40	79	79	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	516		
41	41	80	80	0.16666666666666666	0	0	Chord	2/4	1	1	1/24	1/16	2/3	517		articStaccatoAbove
41	41	481/6	481/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24	1/16	2/3	518		articStaccatoAbove
41	41	241/3	241/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24	1/16	2/3	519		articStaccatoAbove
41	41	161/2	161/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24	1/16	2/3	520		articStaccatoAbove
41	41	242/3	242/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24	1/16	2/3	521		articStaccatoAbove
41	41	485/6	485/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24	1/16	2/3	522		articStaccatoAbove
41	41	81	81	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	523		articStaccatoAbove
41	41	80	80	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	524		
41	41	161/2	161/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	525		
41	41	81	81	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24	1/16	2/3	526		
41	41	487/6	487/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24	1/16	2/3	527		articStaccatoBelow
41	41	244/3	244/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24	1/16	2/3	528		articStaccatoBelow
41	41	163/2	163/2	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24	1/16	2/3	529		articStaccatoBelow
41	41	245/3	245/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24	1/16	2/3	530		articStaccatoBelow
